Date,Equity
2022-05-13,222734
2022-05-16,222734
2022-05-17,222734
2022-05-18,222734
2022-05-19,222734
2022-05-20,222734
2022-05-23,222734
2022-05-24,222734
2022-05-25,222734
2022-05-26,222734
2022-05-27,222734
2022-05-31,222734
2022-06-01,222734
2022-06-02,222734
2022-06-03,222734
2022-06-06,222734
2022-06-07,222734
2022-06-08,222734
2022-06-09,222734
2022-06-10,213326
2022-06-13,204613
2022-06-14,205221
2022-06-15,211341
2022-06-16,204153
2022-06-17,206507
2022-06-21,214451
2022-06-22,214487
2022-06-23,214487
2022-06-24,214487
2022-06-27,214487
2022-06-28,214487
2022-06-29,214487
2022-06-30,214487
2022-07-01,214487
2022-07-05,214487
2022-07-06,214487
2022-07-07,224289
2022-07-08,225911
2022-07-11,219057
2022-07-12,215911
2022-07-13,210906
2022-07-14,209502
2022-07-15,211996
2022-07-18,206625
2022-07-19,215480
2022-07-20,215630
2022-07-21,216270
2022-07-22,203712
2022-07-25,203430
2022-07-26,203430
2022-07-27,203430
2022-07-28,203430
2022-07-29,203430
2022-08-01,203430
2022-08-02,203430
2022-08-03,203430
2022-08-04,203430
2022-08-05,203430
2022-08-08,203430
2022-08-09,200663
2022-08-10,206042
2022-08-11,204625
2022-08-12,209458
2022-08-15,209851
2022-08-16,209219
2022-08-17,205479
2022-08-18,206401
2022-08-19,201722
2022-08-22,196513
2022-08-23,196001
2022-08-24,195881
2022-08-25,201004
2022-08-26,190075
2022-08-29,188435
2022-08-30,188435
2022-08-31,188435
2022-09-01,188435
2022-09-02,188435
2022-09-06,188435
2022-09-07,188435
2022-09-08,188435
2022-09-09,188435
2022-09-12,188435
2022-09-13,188435
2022-09-14,188435
2022-09-15,188435
2022-09-16,188435
2022-09-19,188435
2022-09-20,188435
2022-09-21,188435
2022-09-22,188435
2022-09-23,188435
2022-09-26,188435
2022-09-27,188435
2022-09-28,188435
2022-09-29,188435
2022-09-30,188435
2022-10-03,188435
2022-10-04,188435
2022-10-05,188435
2022-10-06,188435
2022-10-07,188435
2022-10-10,188435
2022-10-11,188435
2022-10-12,188435
2022-10-13,188435
2022-10-14,188435
2022-10-17,188435
2022-10-18,191976
2022-10-19,189893
2022-10-20,190348
2022-10-21,192146
2022-10-24,192146
2022-10-25,192146
2022-10-26,176373
2022-10-27,172244
2022-10-28,179647
2022-10-31,176075
2022-11-01,176075
2022-11-02,176075
2022-11-03,176075
2022-11-04,176075
2022-11-07,176075
2022-11-08,176075
2022-11-09,176075
2022-11-10,176075
2022-11-11,176075
2022-11-14,176075
2022-11-15,176075
2022-11-16,176075
2022-11-17,176075
2022-11-18,176075
2022-11-21,176075
2022-11-22,175660
2022-11-23,178349
2022-11-25,176148
2022-11-28,173711
2022-11-29,172249
2022-11-30,183096
2022-12-01,182789
2022-12-02,181977
2022-12-05,180244
2022-12-06,175624
2022-12-07,171726
2022-12-08,169560
2022-12-09,167972
2022-12-12,168856
2022-12-13,168856
2022-12-14,168856
2022-12-15,168856
2022-12-16,168856
2022-12-19,168856
2022-12-20,168856
2022-12-21,168856
2022-12-22,168856
2022-12-23,168856
2022-12-27,168856
2022-12-28,168856
2022-12-29,168856
2022-12-30,168856
2023-01-03,168856
2023-01-04,168856
2023-01-05,168856
2023-01-06,168856
2023-01-09,168856
2023-01-10,168856
2023-01-11,168856
2023-01-12,168856
2023-01-13,168856
2023-01-17,168856
2023-01-18,167036
2023-01-19,170913
2023-01-20,180686
2023-01-23,184198
2023-01-24,180559
2023-01-25,176045
2023-01-26,180468
2023-01-27,183289
2023-01-30,178265
2023-01-31,181760
2023-02-01,184599
2023-02-02,198012
2023-02-03,191497
2023-02-06,188312
2023-02-07,196629
2023-02-08,181996
2023-02-09,173734
2023-02-10,172642
2023-02-13,172897
2023-02-14,172806
2023-02-15,176718
2023-02-16,174316
2023-02-17,172150
2023-02-21,172150
2023-02-22,172150
2023-02-23,172150
2023-02-24,172150
2023-02-27,172150
2023-02-28,172150
2023-03-01,172150
2023-03-02,172150
2023-03-03,172150
2023-03-06,172150
2023-03-07,172150
2023-03-08,172150
2023-03-09,172150
2023-03-10,172150
2023-03-13,172150
2023-03-14,172150
2023-03-15,172150
2023-03-16,186008
2023-03-17,188567
2023-03-20,187591
2023-03-21,194787
2023-03-22,191806
2023-03-23,195560
2023-03-24,195192
2023-03-27,189671
2023-03-28,186542
2023-03-29,187536
2023-03-30,186469
2023-03-31,191401
2023-04-03,193076
2023-04-04,193462
2023-04-05,193149
2023-04-06,200419
2023-04-10,196830
2023-04-11,195302
2023-04-12,193646
2023-04-13,199112
2023-04-14,201449
2023-04-17,195855
2023-04-18,193462
2023-04-19,193278
2023-04-20,194898
2023-04-21,194916
2023-04-24,196517
2023-04-25,192523
2023-04-26,192229
2023-04-27,199443
2023-04-28,199167
2023-05-01,198229
2023-05-02,198229
2023-05-03,198229
2023-05-04,198229
2023-05-05,198229
2023-05-08,198229
2023-05-09,198229
2023-05-10,204607
2023-05-11,213026
2023-05-12,214884
2023-05-15,213135
2023-05-16,218839
2023-05-17,221372
2023-05-18,225089
2023-05-19,224597
2023-05-22,229372
2023-05-23,224670
2023-05-24,221663
2023-05-25,226602
2023-05-26,228570
2023-05-30,227130
2023-05-31,224816
2023-06-01,226638
2023-06-02,228205
2023-06-05,230757
2023-06-06,233089
2023-06-07,224032
2023-06-08,223540
2023-06-09,223905
2023-06-12,226602
2023-06-13,226748
2023-06-14,226656
2023-06-15,229226
2023-06-16,226073
2023-06-20,225691
2023-06-21,220971
2023-06-22,220971
2023-06-23,220971
2023-06-26,220971
2023-06-27,220971
2023-06-28,220971
2023-06-29,220971
2023-06-30,220971
2023-07-03,220971
2023-07-05,220971
2023-07-06,220971
2023-07-07,220971
2023-07-10,220971
2023-07-11,220971
2023-07-12,220971
2023-07-13,220971
2023-07-14,220971
2023-07-17,220971
2023-07-18,220971
2023-07-19,220971
2023-07-20,211657
2023-07-21,213038
2023-07-24,215818
2023-07-25,217429
2023-07-26,229594
2023-07-27,229966
2023-07-28,235526
2023-07-31,235703
2023-08-01,233543
2023-08-02,227788
2023-08-03,228018
2023-08-04,227611
2023-08-07,233632
2023-08-08,233455
2023-08-09,230462
2023-08-10,230568
2023-08-11,230497
2023-08-14,233437
2023-08-15,230675
2023-08-16,228620
2023-08-17,231011
2023-08-18,226850
2023-08-21,228302
2023-08-22,229648
2023-08-23,235881
2023-08-24,235881
2023-08-25,235881
2023-08-28,235881
2023-08-29,235881
2023-08-30,235881
2023-08-31,238978
2023-09-01,238021
2023-09-05,237864
2023-09-06,235533
2023-09-07,236977
2023-09-08,238717
2023-09-11,239656
2023-09-12,236750
2023-09-13,239239
2023-09-14,241831
2023-09-15,240630
2023-09-18,241779
2023-09-19,241553
2023-09-20,234175
2023-09-21,228555
2023-09-22,228364
2023-09-25,229965
2023-09-26,225232
2023-09-27,225232
2023-09-28,225232
2023-09-29,225232
2023-10-02,225232
2023-10-03,225232
2023-10-04,225232
2023-10-05,225232
2023-10-06,225232
2023-10-09,225232
2023-10-10,225232
2023-10-11,225232
2023-10-12,225941
2023-10-13,223187
2023-10-16,226263
2023-10-17,227068
2023-10-18,224314
2023-10-19,223831
2023-10-20,220223
2023-10-23,222092
2023-10-24,225667
2023-10-25,204005
2023-10-26,198803
2023-10-27,198739
2023-10-30,198739
2023-10-31,198739
2023-11-01,198739
2023-11-02,198739
2023-11-03,198739
2023-11-06,198739
2023-11-07,198739
2023-11-08,198739
2023-11-09,198739
2023-11-10,198739
2023-11-13,198739
2023-11-14,198739
2023-11-15,198739
2023-11-16,201735
2023-11-17,199175
2023-11-20,200601
2023-11-21,201619
2023-11-22,203655
2023-11-24,201037
2023-11-27,200790
2023-11-28,201619
2023-11-29,198390
2023-11-30,194783
2023-12-01,193910
2023-12-04,189998
2023-12-05,192558
2023-12-06,191161
2023-12-07,201372
2023-12-08,201372
2023-12-11,201372
2023-12-12,201372
2023-12-13,201372
2023-12-14,201372
2023-12-15,201372
2023-12-18,201372
2023-12-19,201372
2023-12-20,201372
2023-12-21,201372
2023-12-22,204161
2023-12-26,204304
2023-12-27,202330
2023-12-28,202101
2023-12-29,201600
2024-01-02,199641
2024-01-03,200785
2024-01-04,197466
2024-01-05,196537
2024-01-08,201028
2024-01-09,203932
2024-01-10,205706
2024-01-11,205520
2024-01-12,206335
2024-01-16,206107
2024-01-17,204404
2024-01-18,207408
2024-01-19,211671
2024-01-22,211299
2024-01-23,212687
2024-01-24,215076
2024-01-25,219532
2024-01-26,219747
2024-01-29,221247
2024-01-30,218689
2024-01-31,202614
2024-02-01,203915
2024-02-02,205101
2024-02-05,207087
2024-02-06,207773
2024-02-07,209587
2024-02-08,210359
2024-02-09,214646
2024-02-12,212517
2024-02-13,212517
2024-02-14,212517
2024-02-15,212517
2024-02-16,212517
2024-02-20,212517
2024-02-21,212517
2024-02-22,212517
2024-02-23,212517
2024-02-26,212517
2024-02-27,212517
2024-02-28,212517
2024-02-29,212517
2024-03-01,212517
2024-03-04,212517
2024-03-05,212517
2024-03-06,212517
2024-03-07,212517
2024-03-08,212517
2024-03-11,212517
2024-03-12,212517
2024-03-13,212517
2024-03-14,212517
2024-03-15,212517
2024-03-18,212517
2024-03-19,212517
2024-03-20,212517
2024-03-21,212204
2024-03-22,216527
2024-03-25,215642
2024-03-26,216427
2024-03-27,216769
2024-03-28,217226
2024-04-01,223275
2024-04-02,222376
2024-04-03,223089
2024-04-04,216769
2024-04-05,219622
2024-04-08,222761
2024-04-09,225614
2024-04-10,224930
2024-04-11,229395
2024-04-12,227112
2024-04-15,223032
2024-04-16,222561
2024-04-17,223817
2024-04-18,224644
2024-04-19,222162
2024-04-22,225343
2024-04-23,228154
2024-04-24,229837
2024-04-25,225343
2024-04-26,247799
2024-04-29,239539
2024-04-30,234888
2024-05-01,236215
2024-05-02,240338
2024-05-03,241094
2024-05-06,242292
2024-05-07,246786
2024-05-08,244190
2024-05-09,244789
2024-05-10,242949
2024-05-13,243819
2024-05-14,245288
2024-05-15,248070
2024-05-16,250282
2024-05-17,252935
2024-05-20,254604
2024-05-21,256145
2024-05-22,253948
2024-05-23,249754
2024-05-24,251566
2024-05-28,253977
2024-05-29,253092
2024-05-30,247614
2024-05-31,248184
2024-06-03,248841
2024-06-04,249854
2024-06-05,252621
2024-06-06,254448
2024-06-07,251024
2024-06-10,252280
2024-06-11,254509
2024-06-12,256465
2024-06-13,256465
2024-06-14,256465
2024-06-17,256465
2024-06-18,255697
2024-06-20,257523
2024-06-21,261218
2024-06-24,261986
2024-06-25,268928
2024-06-26,268623
2024-06-27,270783
2024-06-28,265798
2024-07-01,267348
2024-07-02,270420
